insider,vector,date,user,source,action
0,1,-9223372036855,230,645,1293
0,1,-9223372036855,293,784,179
0,1,-9223372036855,64,199,293
0,1,-9223372036855,230,645,1293
0,1,-9223372036855,90,744,106
0,1,-9223372036855,293,784,179
0,1,-9223372036855,656,340,191
0,1,-9223372036855,64,199,293
0,1,-9223372036855,605,240,77
0,1,-9223372036855,90,744,106
0,1,-9223372036855,230,645,712
0,1,-9223372036855,230,645,475
0,1,-9223372036855,656,340,191
0,1,-9223372036855,561,59,77
0,1,-9223372036855,605,240,77
0,1,-9223372036855,365,129,934
0,1,-9223372036855,230,645,712
0,1,-9223372036855,230,645,475
0,1,-9223372036855,293,784,281
0,1,-9223372036855,293,784,281
0,1,-9223372036855,656,340,1035
0,1,-9223372036855,420,295,1014
0,1,-9223372036855,653,630,1035
0,1,-9223372036855,656,340,1035
0,1,-9223372036855,420,295,1014
0,1,-9223372036855,542,638,271
0,1,-9223372036855,542,638,271
0,1,-9223372036855,542,638,271
0,1,-9223372036855,542,638,832
0,1,-9223372036855,542,638,271
0,1,-9223372036855,686,122,271
0,1,-9223372036855,542,638,832
0,1,-9223372036855,686,122,832
0,1,-9223372036855,542,638,1179
0,1,-9223372036855,542,638,1310
0,1,-9223372036855,239,494,1254
0,1,-9223372036855,542,638,1179
0,1,-9223372036855,542,638,1310
0,1,-9223372036855,239,494,1254
0,1,-9223372036855,734,143,1058
0,1,-9223372036855,734,143,1058
0,1,-9223372036855,271,717,290
0,1,-9223372036855,508,809,108
0,1,-9223372036855,271,717,290
0,1,-9223372036855,740,433,290
0,1,-9223372036855,31,439,346
0,1,-9223372036855,55,678,668
0,1,-9223372036855,508,809,1089
0,1,-9223372036855,31,439,346
0,1,-9223372036855,394,217,668
0,1,-9223372036855,542,638,269
0,1,-9223372036855,353,609,1208
0,1,-9223372036855,353,609,352
0,1,-9223372036855,542,638,269
0,1,-9223372036855,353,609,1208
0,1,-9223372036855,31,439,334
0,1,-9223372036855,353,609,352
0,1,-9223372036855,469,553,618
0,1,-9223372036855,353,609,1208
0,1,-9223372036855,31,439,334
0,1,-9223372036855,196,659,590
0,1,-9223372036855,686,122,1211
0,1,-9223372036855,508,809,614
0,1,-9223372036855,353,609,1208
0,1,-9223372036855,196,659,590
0,1,-9223372036855,177,468,1106
0,1,-9223372036855,395,623,614
0,1,-9223372036855,303,674,756
0,1,-9223372036855,196,659,1252
0,1,-9223372036855,508,809,923
0,1,-9223372036855,686,122,269
0,1,-9223372036855,432,219,756
0,1,-9223372036855,196,659,1252
0,1,-9223372036855,740,433,1252
0,1,-9223372036855,686,122,1213
0,1,-9223372036855,196,659,721
0,1,-9223372036855,686,122,494
0,1,-9223372036855,174,278,533
0,1,-9223372036855,508,809,108
0,1,-9223372036855,196,659,721
0,1,-9223372036855,686,122,917
0,1,-9223372036855,686,122,1211
0,1,-9223372036855,31,439,646
0,1,-9223372036855,508,809,731
0,1,-9223372036855,31,439,646
0,1,-9223372036855,395,623,731
0,1,-9223372036855,271,717,131
0,1,-9223372036855,542,638,593
0,1,-9223372036855,542,638,134
0,1,-9223372036855,271,717,131
0,1,-9223372036855,542,638,593
0,1,-9223372036855,196,659,557
0,1,-9223372036855,508,809,730
0,1,-9223372036855,542,638,134
0,1,-9223372036855,686,122,134
0,1,-9223372036855,686,122,512
0,1,-9223372036855,31,439,667
0,1,-9223372036855,196,659,557
0,1,-9223372036855,395,623,730
0,1,-9223372036855,686,122,1160
0,1,-9223372036855,31,439,667
0,1,-9223372036855,542,638,1256
0,1,-9223372036855,508,809,255
0,1,-9223372036855,713,452,578
0,1,-9223372036855,542,638,1256
0,1,-9223372036855,686,122,1256
0,1,-9223372036855,542,638,517
0,1,-9223372036855,713,452,578
0,1,-9223372036855,508,809,1236
0,1,-9223372036855,310,212,1178
0,1,-9223372036855,542,638,517
0,1,-9223372036855,700,846,1236
0,1,-9223372036855,310,212,1178
0,1,-9223372036855,653,630,1178
0,1,-9223372036855,508,809,108
0,1,-9223372036855,271,717,447
0,1,-9223372036855,427,71,777
0,1,-9223372036855,271,717,470
0,1,-9223372036855,271,717,447
0,1,-9223372036855,427,71,777
0,1,-9223372036855,271,717,470
0,1,-9223372036855,427,71,477
0,1,-9223372036855,427,71,477
0,1,-9223372036855,686,122,870
0,1,-9223372036855,686,122,930
0,1,-9223372036855,271,717,290
0,1,-9223372036855,271,717,456
0,1,-9223372036855,271,717,290
0,1,-9223372036855,271,717,456
0,1,-9223372036855,713,452,1155
0,1,-9223372036855,31,439,957
0,1,-9223372036855,508,809,489
0,1,-9223372036855,713,452,1155
0,1,-9223372036855,31,439,957
0,1,-9223372036855,427,71,705
0,1,-9223372036855,700,846,489
0,1,-9223372036855,686,122,1204
0,1,-9223372036855,427,71,705
0,1,-9223372036855,652,167,116
0,1,-9223372036855,686,122,511
0,1,-9223372036855,31,439,46
0,1,-9223372036855,686,122,793
0,1,-9223372036855,271,717,1274
0,1,-9223372036855,652,167,116
0,1,-9223372036855,427,71,96
0,1,-9223372036855,31,439,46
0,1,-9223372036855,271,717,1274
0,1,-9223372036855,652,167,116
0,1,-9223372036855,427,71,96
0,1,-9223372036855,310,212,1178
0,1,-9223372036855,10,53,116
0,1,-9223372036855,652,167,116
0,1,-9223372036855,271,717,290
0,1,-9223372036855,31,439,1119
0,1,-9223372036855,310,212,1178
0,1,-9223372036855,653,630,1178
0,1,-9223372036855,271,717,290
0,1,-9223372036855,31,439,1119
0,1,-9223372036855,605,240,1119
0,1,-9223372036855,713,452,389
0,1,-9223372036855,713,452,389
0,1,-9223372036855,411,215,340
0,1,-9223372036855,365,129,1114
0,1,-9223372036855,601,554,294
0,1,-9223372036855,31,439,667
0,1,-9223372036855,271,717,978
0,1,-9223372036855,31,439,667
0,1,-9223372036855,271,717,978
0,1,-9223372036855,168,750,1009
0,1,-9223372036855,168,750,1009
0,1,-9223372036855,91,387,72
0,1,-9223372036855,652,167,1276
0,1,-9223372036855,91,387,72
0,1,-9223372036855,271,717,797
0,1,-9223372036855,689,427,36
0,1,-9223372036855,689,427,609
0,1,-9223372036855,689,427,1317
0,1,-9223372036855,652,167,1276
0,1,-9223372036855,196,659,630
0,1,-9223372036855,689,427,125
0,1,-9223372036855,689,427,324
0,1,-9223372036855,271,717,797
0,1,-9223372036855,689,427,838
0,1,-9223372036855,689,427,36
0,1,-9223372036855,689,427,609
0,1,-9223372036855,689,427,1317
0,1,-9223372036855,689,427,857
0,1,-9223372036855,168,750,483
0,1,-9223372036855,196,659,630
0,1,-9223372036855,689,427,284
0,1,-9223372036855,689,427,685
0,1,-9223372036855,689,427,125
0,1,-9223372036855,689,427,324
0,1,-9223372036855,689,427,1130
0,1,-9223372036855,689,427,838
0,1,-9223372036855,689,427,857
0,1,-9223372036855,689,427,656
0,1,-9223372036855,689,427,583
0,1,-9223372036855,168,750,483
0,1,-9223372036855,689,427,583
0,1,-9223372036855,689,427,284
0,1,-9223372036855,689,427,125
0,1,-9223372036855,689,427,685
0,1,-9223372036855,689,427,1130
0,1,-9223372036855,689,427,656
0,1,-9223372036855,689,427,583
0,1,-9223372036855,689,427,583
0,1,-9223372036855,689,427,125
0,1,-9223372036855,55,678,516
0,1,-9223372036855,601,554,1100
0,1,-9223372036855,168,750,747
0,1,-9223372036855,168,750,747
0,1,-9223372036855,729,547,977
0,1,-9223372036855,465,685,438
0,1,-9223372036855,48,343,393
0,1,-9223372036855,465,685,438
0,1,-9223372036855,48,343,1021
0,1,-9223372036855,48,343,1011
0,1,-9223372036855,48,343,267
0,1,-9223372036855,310,212,52
0,1,-9223372036855,48,343,1021
0,1,-9223372036855,465,685,438
0,1,-9223372036855,310,212,52
0,1,-9223372036855,465,685,438
0,1,-9223372036855,48,343,881
0,1,-9223372036855,31,439,667
0,1,-9223372036855,48,343,270
0,1,-9223372036855,31,439,667
0,1,-9223372036855,465,685,135
0,1,-9223372036855,465,685,135
0,1,-9223372036855,601,554,294
0,1,-9223372036855,271,717,1289
0,1,-9223372036855,271,717,1289
0,1,-9223372036855,561,59,142
0,1,-9223372036855,448,94,142
0,1,-9223372036855,48,343,1011
0,1,-9223372036855,90,744,691
0,1,-9223372036855,245,691,81
0,1,-9223372036855,90,744,691
0,1,-9223372036855,438,398,211
0,1,-9223372036855,438,398,180
0,1,-9223372036855,438,398,211
0,1,-9223372036855,438,398,180
0,1,-9223372036855,48,343,1011
0,1,-9223372036855,601,554,996
0,1,-9223372036855,729,547,1164
0,1,-9223372036855,90,744,106
0,1,-9223372036855,90,744,106
0,1,-9223372036855,465,685,493
0,1,-9223372036855,106,587,1330
0,1,-9223372036855,573,88,536
0,1,-9223372036855,465,685,780
0,1,-9223372036855,465,685,438
0,1,-9223372036855,465,685,493
0,1,-9223372036855,106,587,587
0,1,-9223372036855,465,685,780
0,1,-9223372036855,271,717,1246
0,1,-9223372036855,465,685,438
0,1,-9223372036855,465,685,438
0,1,-9223372036855,90,744,1350
0,1,-9223372036855,106,587,1330
0,1,-9223372036855,271,717,1246
0,1,-9223372036855,106,587,1264
0,1,-9223372036855,106,587,1148
0,1,-9223372036855,465,685,438
0,1,-9223372036855,90,744,1350
0,1,-9223372036855,106,587,384
0,1,-9223372036855,106,587,1346
0,1,-9223372036855,106,587,1126
0,1,-9223372036855,106,587,1346
0,1,-9223372036855,271,717,290
0,1,-9223372036855,106,587,1264
0,1,-9223372036855,106,587,335
0,1,-9223372036855,106,587,335
0,1,-9223372036855,271,717,290
0,1,-9223372036855,321,362,460
0,1,-9223372036855,321,362,168
0,1,-9223372036855,689,427,753
0,1,-9223372036855,321,362,460
0,1,-9223372036855,321,362,168
0,1,-9223372036855,689,427,753
0,1,-9223372036855,465,685,1127
0,1,-9223372036855,12,154,1247
0,1,-9223372036855,271,717,131
0,1,-9223372036855,601,554,894
0,1,-9223372036855,465,685,1127
0,1,-9223372036855,465,685,1071
0,1,-9223372036855,701,224,1247
0,1,-9223372036855,313,537,958
0,1,-9223372036855,271,717,131
0,1,-9223372036855,557,610,1329
0,1,-9223372036855,465,685,1071
0,1,-9223372036855,557,610,427
0,1,-9223372036855,313,537,958
0,1,-9223372036855,465,685,433
0,1,-9223372036855,557,610,430
0,1,-9223372036855,313,537,684
0,1,-9223372036855,245,691,1227
0,1,-9223372036855,465,685,433
0,1,-9223372036855,313,537,684
0,1,-9223372036855,313,537,195
0,1,-9223372036855,601,554,294
0,1,-9223372036855,734,143,1227
0,1,-9223372036855,465,685,1158
0,1,-9223372036855,557,610,243
0,1,-9223372036855,313,537,195
0,1,-9223372036855,557,610,263
0,1,-9223372036855,305,622,294
0,1,-9223372036855,465,685,1158
0,1,-9223372036855,429,325,243
0,1,-9223372036855,465,685,686
0,1,-9223372036855,465,685,1158
0,1,-9223372036855,557,610,463
0,1,-9223372036855,557,610,263
0,1,-9223372036855,465,685,686
0,1,-9223372036855,465,685,1158
0,1,-9223372036855,361,280,254
0,1,-9223372036855,557,610,430
0,1,-9223372036855,557,610,527
0,1,-9223372036855,361,280,254
0,1,-9223372036855,429,325,430
0,1,-9223372036855,601,554,294
0,1,-9223372036855,573,88,584
0,1,-9223372036855,271,717,456
0,1,-9223372036855,465,685,1037
0,1,-9223372036855,271,717,456
0,1,-9223372036855,465,685,1037
0,1,-9223372036855,361,280,305
0,1,-9223372036855,313,537,815
0,1,-9223372036855,573,88,366
0,1,-9223372036855,361,280,305
0,1,-9223372036855,313,537,815
0,1,-9223372036855,71,436,366
0,1,-9223372036855,271,717,131
0,1,-9223372036855,313,537,1056
0,1,-9223372036855,271,717,131
0,1,-9223372036855,313,537,1056
0,1,-9223372036855,271,717,290
0,1,-9223372036855,271,717,290
0,1,-9223372036855,64,199,803
0,1,-9223372036855,64,199,803
0,1,-9223372036855,271,717,670
0,1,-9223372036855,465,685,152
0,1,-9223372036855,271,717,1289
0,1,-9223372036855,271,717,670
0,1,-9223372036855,465,685,152
0,1,-9223372036855,271,717,1289
0,1,-9223372036855,740,433,1289
0,1,-9223372036855,271,717,567
0,1,-9223372036855,591,242,968
0,1,-9223372036855,591,242,313
0,1,-9223372036855,465,685,432
0,1,-9223372036855,271,717,567
0,1,-9223372036855,591,242,589
0,1,-9223372036855,465,685,432
0,1,-9223372036855,313,537,45
0,1,-9223372036855,313,537,45
0,1,-9223372036855,465,685,121
0,1,-9223372036855,465,685,492
0,1,-9223372036855,465,685,121
0,1,-9223372036855,465,685,492
0,1,-9223372036855,591,242,1090
0,1,-9223372036855,465,685,311
0,1,-9223372036855,64,199,1001
0,1,-9223372036855,465,685,121
0,1,-9223372036855,64,199,337
0,1,-9223372036855,465,685,311
0,1,-9223372036855,64,199,1001
0,1,-9223372036855,465,685,660
0,1,-9223372036855,465,685,121
0,1,-9223372036855,64,199,337
0,1,-9223372036855,304,708,694
0,1,-9223372036855,465,685,660
0,1,-9223372036855,304,708,724
0,1,-9223372036855,304,708,724
0,1,-9223372036855,304,708,90
0,1,-9223372036855,271,717,1336
0,1,-9223372036855,271,717,567
0,1,-9223372036855,304,708,694
0,1,-9223372036855,313,537,1077
0,1,-9223372036855,271,717,1336
0,1,-9223372036855,271,717,567
0,1,-9223372036855,591,242,1241
0,1,-9223372036855,313,537,1077
0,1,-9223372036855,239,494,542
0,1,-9223372036855,591,242,528
0,1,-9223372036855,591,242,161
0,1,-9223372036855,465,685,1127
0,1,-9223372036855,591,242,1241
0,1,-9223372036855,239,494,542
0,1,-9223372036855,465,685,1127
0,1,-9223372036855,239,494,203
0,1,-9223372036855,304,708,90
0,1,-9223372036855,304,708,1015
0,1,-9223372036855,591,242,944
0,1,-9223372036855,465,685,433
0,1,-9223372036855,239,494,203
0,1,-9223372036855,271,717,567
0,1,-9223372036855,465,685,433
0,1,-9223372036855,313,537,784
0,1,-9223372036855,239,494,1278
0,1,-9223372036855,271,717,567
0,1,-9223372036855,304,708,1078
0,1,-9223372036855,313,537,784
0,1,-9223372036855,239,494,1278
0,1,-9223372036855,653,630,169
0,1,-9223372036855,64,199,564
0,1,-9223372036855,653,630,983
0,1,-9223372036855,465,685,780
0,1,-9223372036855,239,494,1091
0,1,-9223372036855,304,708,724
0,1,-9223372036855,653,630,169
0,1,-9223372036855,64,199,564
0,1,-9223372036855,653,630,983
0,1,-9223372036855,313,537,664
0,1,-9223372036855,465,685,780
0,1,-9223372036855,239,494,1091
0,1,-9223372036855,271,717,631
0,1,-9223372036855,313,537,664
0,1,-9223372036855,64,199,82
0,1,-9223372036855,271,717,631
0,1,-9223372036855,465,685,152
0,1,-9223372036855,239,494,321
0,1,-9223372036855,64,199,82
0,1,-9223372036855,239,494,498
0,1,-9223372036855,465,685,1151
0,1,-9223372036855,465,685,152
0,1,-9223372036855,239,494,321
0,1,-9223372036855,239,494,498
0,1,-9223372036855,465,685,1151
0,1,-9223372036855,239,494,398
0,1,-9223372036855,239,494,398
0,1,-9223372036855,313,537,684
0,1,-9223372036855,0,454,75
0,1,-9223372036855,239,494,1255
0,1,-9223372036855,313,537,684
0,1,-9223372036855,239,494,1255
0,1,-9223372036855,652,167,116
0,1,-9223372036855,652,167,116
0,1,-9223372036855,239,494,916
0,1,-9223372036855,271,717,456
0,1,-9223372036855,652,167,837
0,1,-9223372036855,239,494,916
0,1,-9223372036855,271,717,456
0,1,-9223372036855,10,53,837
0,1,-9223372036855,652,167,837
0,1,-9223372036855,313,537,752
0,1,-9223372036855,729,547,215
0,1,-9223372036855,313,537,752
0,1,-9223372036855,239,494,843
0,1,-9223372036855,239,494,843
0,1,-9223372036855,223,661,1042
0,1,-9223372036855,313,537,406
0,1,-9223372036855,223,661,1042
0,1,-9223372036855,239,494,457
0,1,-9223372036855,313,537,406
0,1,-9223372036855,239,494,457
0,1,-9223372036855,589,536,776
0,1,-9223372036855,271,717,290
0,1,-9223372036855,589,536,776
0,1,-9223372036855,395,623,588
0,1,-9223372036855,395,623,110
0,1,-9223372036855,369,432,947
0,1,-9223372036855,271,717,290
0,1,-9223372036855,395,623,1253
0,1,-9223372036855,395,623,531
0,1,-9223372036855,395,623,1281
0,1,-9223372036855,395,623,1324
0,1,-9223372036855,653,630,827
0,1,-9223372036855,395,623,1286
0,1,-9223372036855,395,623,1236
0,1,-9223372036855,653,630,827
0,1,-9223372036855,395,623,613
0,1,-9223372036855,395,623,959
0,1,-9223372036855,700,846,1236
0,1,-9223372036855,734,143,56
0,1,-9223372036855,64,199,672
0,1,-9223372036855,271,717,567
0,1,-9223372036855,271,717,1335
0,1,-9223372036855,734,143,458
0,1,-9223372036855,740,433,798
0,1,-9223372036855,199,687,56
0,1,-9223372036855,245,691,56
0,1,-9223372036855,734,143,56
0,1,-9223372036855,740,433,703
0,1,-9223372036855,395,623,1088
0,1,-9223372036855,64,199,672
0,1,-9223372036855,271,717,1345
0,1,-9223372036855,271,717,567
0,1,-9223372036855,271,717,1335
0,1,-9223372036855,734,143,458
0,1,-9223372036855,700,846,1088
0,1,-9223372036855,271,717,1345
0,1,-9223372036855,740,433,1345
0,1,-9223372036855,223,661,554
0,1,-9223372036855,313,537,86
0,1,-9223372036855,395,623,285
0,1,-9223372036855,223,661,554
0,1,-9223372036855,313,537,86
0,1,-9223372036855,395,623,110
0,1,-9223372036855,734,143,521
0,1,-9223372036855,313,537,308
0,1,-9223372036855,734,143,521
0,1,-9223372036855,313,537,308
0,1,-9223372036855,64,199,725
0,1,-9223372036855,64,199,725
0,1,-9223372036855,20,95,738
0,1,-9223372036855,395,623,959
0,1,-9223372036855,20,95,1212
0,1,-9223372036855,691,178,573
0,1,-9223372036855,691,178,778
0,1,-9223372036855,20,95,1098
0,1,-9223372036855,691,178,837
0,1,-9223372036855,472,647,608
0,1,-9223372036855,508,809,959
0,1,-9223372036855,26,833,892
0,1,-9223372036855,26,833,1275
0,1,-9223372036855,691,178,573
0,1,-9223372036855,734,143,1356
0,1,-9223372036855,691,178,778
0,1,-9223372036855,691,178,837
0,1,-9223372036855,472,647,608
0,1,-9223372036855,20,95,198
0,1,-9223372036855,26,833,892
0,1,-9223372036855,20,95,1300
0,1,-9223372036855,91,387,437
0,1,-9223372036855,26,833,1275
0,1,-9223372036855,714,465,1275
0,1,-9223372036855,20,95,226
0,1,-9223372036855,20,95,667
0,1,-9223372036855,26,833,83
0,1,-9223372036855,26,833,294
0,1,-9223372036855,653,630,1101
0,1,-9223372036855,91,387,437
0,1,-9223372036855,26,833,83
0,1,-9223372036855,26,833,294
0,1,-9223372036855,714,465,294
0,1,-9223372036855,653,630,1101
0,1,-9223372036855,91,387,663
0,1,-9223372036855,429,325,1337
0,1,-9223372036855,429,325,60
0,1,-9223372036855,429,325,682
0,1,-9223372036855,26,833,294
0,1,-9223372036855,429,325,52
0,1,-9223372036855,484,259,419
0,1,-9223372036855,26,833,529
0,1,-9223372036855,91,387,663
0,1,-9223372036855,429,325,527
0,1,-9223372036855,429,325,216
0,1,-9223372036855,429,325,1017
0,1,-9223372036855,429,325,790
0,1,-9223372036855,177,468,942
0,1,-9223372036855,26,833,294
0,1,-9223372036855,429,325,347
0,1,-9223372036855,26,833,529
0,1,-9223372036855,472,647,148
0,1,-9223372036855,484,259,154
0,1,-9223372036855,472,647,553
0,1,-9223372036855,429,325,1017
0,1,-9223372036855,223,661,294
0,1,-9223372036855,472,647,148
0,1,-9223372036855,429,325,528
0,1,-9223372036855,472,647,553
0,1,-9223372036855,223,661,294
0,1,-9223372036855,429,325,1017
0,1,-9223372036855,429,325,60
0,1,-9223372036855,223,661,554
0,1,-9223372036855,64,199,672
0,1,-9223372036855,653,630,495
0,1,-9223372036855,484,259,938
0,1,-9223372036855,223,661,554
0,1,-9223372036855,64,199,672
0,1,-9223372036855,653,630,495
0,1,-9223372036855,223,661,1234
0,1,-9223372036855,484,259,928
0,1,-9223372036855,484,259,549
0,1,-9223372036855,484,259,938
0,1,-9223372036855,223,661,1234
0,1,-9223372036855,484,259,208
0,1,-9223372036855,484,259,885
0,1,-9223372036855,223,661,519
0,1,-9223372036855,223,661,519
0,1,-9223372036855,452,679,812
0,1,-9223372036855,472,647,445
0,1,-9223372036855,472,647,445
0,1,-9223372036855,177,468,479
0,1,-9223372036855,239,494,302
0,1,-9223372036855,239,494,302
0,1,-9223372036855,223,661,519
0,1,-9223372036855,64,199,337
0,1,-9223372036855,223,661,519
0,1,-9223372036855,714,465,519
0,1,-9223372036855,64,199,725
0,1,-9223372036855,64,199,337
0,1,-9223372036855,223,661,245
0,1,-9223372036855,64,199,725
0,1,-9223372036855,223,661,245
0,1,-9223372036855,562,831,615
0,1,-9223372036855,562,831,615
0,1,-9223372036855,472,647,163
0,1,-9223372036855,472,647,163
0,1,-9223372036855,223,661,1233
0,1,-9223372036855,223,661,1233
0,1,-9223372036855,64,199,758
0,1,-9223372036855,406,36,1266
0,1,-9223372036855,472,647,1140
0,1,-9223372036855,472,647,1328
0,1,-9223372036855,64,199,758
0,1,-9223372036855,472,647,1140
0,1,-9223372036855,472,647,1328
0,1,-9223372036855,472,647,568
0,1,-9223372036855,472,647,568
0,1,-9223372036855,472,647,748
0,1,-9223372036855,472,647,748
0,1,-9223372036855,223,661,289
0,1,-9223372036855,26,833,245
0,1,-9223372036855,223,661,289
0,1,-9223372036855,26,833,245
0,1,-9223372036855,653,630,873
0,1,-9223372036855,472,647,966
0,1,-9223372036855,26,833,529
0,1,-9223372036855,653,630,873
0,1,-9223372036855,223,661,552
0,1,-9223372036855,26,833,1050
